label,time,event_id
-,2005-06-05-06.47.26.807915,E168
-,2005-06-05-06.47.26.881511,E168
-,2005-06-05-06.47.26.908274,E168
-,2005-06-05-06.47.26.934682,E168
-,2005-06-05-06.47.26.961247,E168
-,2005-06-05-06.47.26.987773,E168
-,2005-06-05-06.47.27.014383,E168
-,2005-06-05-06.47.27.047107,E168
-,2005-06-05-06.47.27.073674,E168
-,2005-06-05-06.47.27.100681,E168
-,2005-06-05-06.47.27.127212,E168
-,2005-06-05-06.47.27.153774,E168
-,2005-06-05-06.47.27.199133,E168
-,2005-06-05-06.47.27.225522,E168
-,2005-06-05-06.47.27.252039,E168
-,2005-06-05-06.47.27.278740,E168
-,2005-06-05-06.47.27.311049,E168
-,2005-06-05-06.47.27.337849,E168
-,2005-06-05-06.47.27.395154,E168
-,2005-06-05-06.47.27.421756,E168
-,2005-06-05-06.47.27.448154,E168
-,2005-06-05-06.47.27.474472,E168
-,2005-06-05-06.47.27.500506,E168
-,2005-06-05-06.47.27.527198,E168
-,2005-06-05-06.47.27.559299,E168
-,2005-06-05-06.47.27.585524,E168
-,2005-06-05-06.47.27.611927,E168
-,2005-06-05-06.47.27.638448,E168
-,2005-06-05-06.47.27.664577,E168
-,2005-06-05-06.47.27.710522,E168
-,2005-06-05-06.47.27.736895,E168
-,2005-06-05-06.47.27.762866,E168
-,2005-06-05-06.47.27.807159,E168
-,2005-06-05-06.47.27.833403,E168
-,2005-06-05-06.47.27.899991,E168
-,2005-06-05-06.47.27.926346,E168
-,2005-06-05-06.47.27.954070,E168
-,2005-06-05-06.47.27.995622,E168
-,2005-06-05-06.47.28.023117,E168
-,2005-06-05-06.47.28.050961,E168
-,2005-06-05-06.47.28.078466,E168
-,2005-06-05-06.47.28.106010,E168
-,2005-06-05-06.47.28.133442,E168
-,2005-06-05-06.47.28.160831,E168
-,2005-06-05-06.47.28.189235,E168
-,2005-06-05-06.47.28.222036,E168
-,2005-06-05-06.47.28.249404,E168
-,2005-06-05-06.47.28.276891,E168
-,2005-06-05-06.47.28.311387,E168
-,2005-06-05-06.47.28.338897,E168
-,2005-06-05-06.47.28.414868,E168
-,2005-06-05-06.47.28.534104,E168
-,2005-06-05-06.47.28.562407,E168
-,2005-06-05-06.47.28.590089,E168
-,2005-06-05-06.47.28.617517,E168
-,2005-06-05-06.47.28.645078,E168
-,2005-06-05-06.47.28.672495,E168
-,2005-06-05-06.47.28.700667,E168
-,2005-06-05-06.47.28.731405,E168
-,2005-06-05-06.47.28.758887,E168
-,2005-06-05-06.47.28.786436,E168
-,2005-06-05-06.47.28.813999,E168
-,2005-06-05-06.47.28.841511,E168
-,2005-06-05-06.47.28.869540,E168
-,2005-06-05-06.47.28.922872,E168
-,2005-06-05-06.47.28.950679,E168
-,2005-06-05-06.47.28.978395,E168
-,2005-06-05-06.47.29.006237,E168
-,2005-06-05-06.47.29.033951,E168
-,2005-06-05-06.47.29.063590,E168
-,2005-06-05-06.47.29.090968,E168
-,2005-06-05-06.47.29.118325,E168
-,2005-06-05-06.47.29.145765,E168
-,2005-06-05-06.47.29.173317,E168
-,2005-06-05-06.47.29.200994,E168
-,2005-06-05-06.47.29.241295,E168
-,2005-06-05-06.47.29.268845,E168
-,2005-06-05-06.47.29.296355,E168
-,2005-06-05-06.47.29.322840,E168
-,2005-06-05-06.47.29.350327,E168
-,2005-06-05-06.47.29.383314,E168
-,2005-06-05-06.47.29.435997,E168
-,2005-06-05-06.47.29.462539,E168
-,2005-06-05-06.47.29.489212,E168
-,2005-06-05-06.47.29.515495,E168
-,2005-06-05-06.47.29.542064,E168
-,2005-06-05-06.47.29.568815,E168
-,2005-06-05-06.47.29.604562,E168
-,2005-06-05-06.47.29.631201,E168
-,2005-06-05-06.47.29.658068,E168
-,2005-06-05-06.47.29.684655,E168
-,2005-06-05-06.47.29.711243,E168
-,2005-06-05-06.47.29.749534,E168
-,2005-06-05-06.47.29.776018,E168
-,2005-06-05-06.47.29.803095,E168
-,2005-06-05-06.47.29.829542,E168
-,2005-06-05-06.47.29.866476,E168
-,2005-06-05-06.47.29.910357,E168
-,2005-06-05-06.47.29.946076,E168
-,2005-06-05-06.47.29.972207,E168
-,2005-06-05-06.47.29.998036,E168
-,2005-06-05-06.47.30.024127,E168
-,2005-06-05-06.47.30.050083,E168
-,2005-06-05-06.47.30.076189,E168
-,2005-06-05-06.47.30.107689,E168
-,2005-06-05-06.47.30.133998,E168
-,2005-06-05-06.47.30.160083,E168
-,2005-06-05-06.47.30.186131,E168
-,2005-06-05-06.47.30.212639,E168
-,2005-06-05-06.47.30.261126,E168
-,2005-06-05-06.47.30.287589,E168
-,2005-06-05-06.47.30.313529,E168
-,2005-06-05-06.47.30.355000,E168
-,2005-06-05-06.47.30.381143,E168
-,2005-06-05-06.47.30.455818,E168
-,2005-06-05-06.47.30.482041,E168
-,2005-06-05-06.47.30.507970,E168
-,2005-06-05-06.47.30.534084,E168
-,2005-06-05-06.47.30.559963,E168
-,2005-06-05-06.47.30.586085,E168
-,2005-06-05-06.47.30.617841,E168
-,2005-06-05-06.47.30.644909,E168
-,2005-06-05-06.47.30.671749,E168
-,2005-06-05-06.47.30.698761,E168
-,2005-06-05-06.47.30.725941,E168
-,2005-06-05-06.47.30.769163,E168
-,2005-06-05-06.47.30.796226,E168
-,2005-06-05-06.47.30.823051,E168
-,2005-06-05-06.47.30.858139,E168
-,2005-06-05-06.47.30.885197,E168
-,2005-06-05-06.47.30.913101,E168
-,2005-06-05-06.47.30.966174,E168
-,2005-06-05-06.47.30.993050,E168
-,2005-06-05-06.47.31.020085,E168
-,2005-06-05-06.47.31.047031,E168
-,2005-06-05-06.47.31.074132,E168
-,2005-06-05-06.47.31.101438,E168
-,2005-06-05-06.47.31.128225,E168
-,2005-06-05-06.47.31.154974,E168
-,2005-06-05-06.47.31.181363,E168
-,2005-06-05-06.47.31.207780,E168
-,2005-06-05-06.47.31.234389,E168
-,2005-06-05-06.47.31.277349,E168
-,2005-06-05-06.47.31.303746,E168
-,2005-06-05-06.47.31.342723,E168
-,2005-06-05-06.47.31.369306,E168
-,2005-06-05-06.47.31.395693,E168
-,2005-06-05-06.47.31.423554,E168
-,2005-06-05-06.47.31.478419,E168
-,2005-06-05-06.47.31.505314,E168
-,2005-06-05-06.47.31.531827,E168
-,2005-06-05-06.47.31.558204,E168
-,2005-06-05-06.47.31.590712,E168
-,2005-06-05-06.47.31.618876,E168
-,2005-06-05-06.47.31.646616,E168
-,2005-06-05-06.47.31.673621,E168
-,2005-06-05-06.47.31.700694,E168
-,2005-06-05-06.47.31.727606,E168
-,2005-06-05-06.47.31.754790,E168
-,2005-06-05-06.47.31.790796,E168
-,2005-06-05-06.47.31.823537,E168
-,2005-06-05-06.47.31.850005,E168
-,2005-06-05-06.47.31.876642,E168
-,2005-06-05-06.47.31.903382,E168
-,2005-06-05-06.47.31.930221,E168
-,2005-06-05-06.47.31.982000,E168
-,2005-06-05-06.47.32.008676,E168
-,2005-06-05-06.47.32.035147,E168
-,2005-06-05-06.47.32.061731,E168
-,2005-06-05-06.47.32.089225,E168
-,2005-06-05-06.47.32.115706,E168
-,2005-06-05-06.47.32.148686,E168
-,2005-06-05-06.47.32.175187,E168
-,2005-06-05-06.47.32.201647,E168
-,2005-06-05-06.47.32.228064,E168
-,2005-06-05-06.47.32.254658,E168
-,2005-06-05-06.47.32.299674,E168
-,2005-06-05-06.47.32.326043,E168
-,2005-06-05-06.47.32.352486,E168
-,2005-06-05-06.47.32.378945,E168
-,2005-06-05-06.47.32.405040,E168
-,2005-06-05-06.47.32.431686,E168
-,2005-06-05-06.47.32.496970,E168
-,2005-06-05-06.47.32.523382,E168
-,2005-06-05-06.47.32.549389,E168
-,2005-06-05-06.47.32.575937,E168
-,2005-06-05-06.47.32.602500,E168
-,2005-06-05-06.47.32.629036,E168
-,2005-06-05-06.47.32.659469,E168
-,2005-06-05-06.47.32.687753,E168
-,2005-06-05-06.47.32.715980,E168
-,2005-06-05-06.47.32.742536,E168
-,2005-06-05-06.47.32.864179,E168
-,2005-06-05-06.47.32.891007,E168
-,2005-06-05-06.47.32.917816,E168
-,2005-06-05-06.47.32.944542,E168
-,2005-06-05-06.47.33.006057,E168
-,2005-06-05-06.47.33.032855,E168
-,2005-06-05-06.47.33.059203,E168
-,2005-06-05-06.47.33.085981,E168
-,2005-06-05-06.47.33.113328,E168
-,2005-06-05-06.47.33.139840,E168
-,2005-06-05-06.47.33.170467,E168
-,2005-06-05-06.47.33.197240,E168
-,2005-06-05-06.47.33.223703,E168
-,2005-06-05-06.47.33.250628,E168
-,2005-06-05-06.47.33.277619,E168
-,2005-06-05-06.47.33.320179,E168
-,2005-06-05-06.47.33.355315,E168
-,2005-06-05-06.47.33.382925,E168
-,2005-06-05-06.47.33.416007,E168
-,2005-06-05-06.47.33.443099,E168
-,2005-06-05-06.47.33.513290,E168
-,2005-06-05-06.47.33.539421,E168
-,2005-06-05-06.47.33.565725,E168
-,2005-06-05-06.47.33.591782,E168
-,2005-06-05-06.47.33.617818,E168
-,2005-06-05-06.47.33.644034,E168
-,2005-06-05-06.47.33.678215,E168
-,2005-06-05-06.47.33.704226,E168
-,2005-06-05-06.47.33.730168,E168
-,2005-06-05-06.47.33.761222,E168
-,2005-06-05-06.47.33.787449,E168
-,2005-06-05-06.47.33.830443,E168
-,2005-06-05-06.47.33.863224,E168
-,2005-06-05-06.47.33.889589,E168
-,2005-06-05-06.47.33.916025,E168
-,2005-06-05-06.47.33.942452,E168
-,2005-06-05-06.47.33.969207,E168
-,2005-06-05-06.47.34.023624,E168
-,2005-06-05-06.47.34.049953,E168
-,2005-06-05-06.47.34.085757,E168
-,2005-06-05-06.47.34.112118,E168
-,2005-06-05-06.47.34.138551,E168
-,2005-06-05-06.47.34.166168,E168
-,2005-06-05-06.47.34.192987,E168
-,2005-06-05-06.47.34.219624,E168
-,2005-06-05-06.47.34.246021,E168
-,2005-06-05-06.47.34.272558,E168
-,2005-06-05-06.47.34.299727,E168
-,2005-06-05-06.47.34.340605,E168
-,2005-06-05-06.47.34.367073,E168
-,2005-06-05-06.47.34.393510,E168
-,2005-06-05-06.47.34.420019,E168
-,2005-06-05-06.47.34.446581,E168
-,2005-06-05-06.47.34.472620,E168
-,2005-06-05-06.47.34.530722,E168
-,2005-06-05-06.47.34.556369,E168
-,2005-06-05-06.47.34.582230,E168
-,2005-06-05-06.47.34.608426,E168
-,2005-06-05-06.47.34.634443,E168
-,2005-06-05-06.47.34.659975,E168
-,2005-06-05-06.47.34.697603,E168
-,2005-06-05-06.47.34.723063,E168
-,2005-06-05-06.47.34.748723,E168
-,2005-06-05-06.47.34.774130,E168
-,2005-06-05-06.47.34.808037,E168
-,2005-06-05-06.47.34.850571,E168
-,2005-06-05-06.47.34.876798,E168
-,2005-06-05-06.47.34.903367,E168
-,2005-06-05-06.47.34.948781,E168
-,2005-06-05-06.47.34.975196,E168
-,2005-06-05-06.47.35.040037,E168
-,2005-06-05-06.47.35.066445,E168
-,2005-06-05-06.47.35.092760,E168
-,2005-06-05-06.47.35.119036,E168
-,2005-06-05-06.47.35.145383,E168
-,2005-06-05-06.47.35.171689,E168
-,2005-06-05-06.47.35.208544,E168
-,2005-06-05-06.47.37.082732,E5
-,2005-06-05-06.47.37.109727,E168
-,2005-06-05-06.47.37.136184,E168
-,2005-06-05-06.47.37.173362,E168
-,2005-06-05-06.47.37.200930,E168
-,2005-06-05-06.47.37.228869,E168
-,2005-06-05-06.47.37.256613,E168
-,2005-06-05-06.47.37.283257,E168
-,2005-06-05-06.47.37.309443,E168
-,2005-06-05-06.47.37.336171,E11
-,2005-06-05-06.47.37.363318,E168
-,2005-06-05-06.47.37.399593,E168
-,2005-06-05-06.47.37.426245,E168
-,2005-06-05-06.47.37.452416,E168
-,2005-06-05-06.47.37.478948,E168
-,2005-06-05-06.47.37.505283,E168
-,2005-06-05-06.47.37.532584,E168
-,2005-06-05-06.47.37.589512,E168
-,2005-06-05-06.47.37.615644,E168
-,2005-06-05-06.47.37.645167,E168
-,2005-06-05-06.47.37.672159,E168
-,2005-06-05-06.47.37.698364,E168
-,2005-06-05-06.47.37.724749,E168
-,2005-06-05-06.47.37.758380,E168
-,2005-06-05-06.47.37.784598,E168
-,2005-06-05-06.47.37.810835,E168
-,2005-06-05-06.47.37.837027,E168
-,2005-06-05-06.47.37.863595,E168
-,2005-06-05-06.47.37.908710,E168
-,2005-06-05-06.47.37.935061,E168
-,2005-06-05-06.47.37.961757,E168
-,2005-06-05-06.47.37.987961,E168
-,2005-06-05-06.47.38.014243,E168
-,2005-06-05-06.47.38.040822,E168
-,2005-06-05-06.47.38.102964,E168
-,2005-06-05-06.47.38.132936,E168
-,2005-06-05-06.47.38.159358,E168
-,2005-06-05-06.47.38.185784,E168
-,2005-06-05-06.47.38.212240,E168
-,2005-06-05-06.47.38.238710,E168
-,2005-06-05-06.47.38.267265,E168
-,2005-06-05-06.47.38.293653,E168
-,2005-06-05-06.47.38.320050,E168
-,2005-06-05-06.47.38.346553,E168
-,2005-06-05-06.47.38.372937,E168
-,2005-06-05-06.47.38.420670,E168
-,2005-06-05-06.47.38.447268,E168
-,2005-06-05-06.47.38.473511,E168
-,2005-06-05-06.47.38.499590,E168
-,2005-06-05-06.47.38.525965,E168
-,2005-06-05-06.47.38.555710,E168
-,2005-06-05-06.47.38.610095,E168
-,2005-06-05-06.47.38.636236,E168
-,2005-06-05-06.47.38.662407,E168
-,2005-06-05-06.47.38.688463,E168
-,2005-06-05-06.47.38.714681,E168
-,2005-06-05-06.47.38.740925,E168
-,2005-06-05-06.47.38.777339,E168
-,2005-06-05-06.47.38.804200,E168
-,2005-06-05-06.47.38.830600,E168
-,2005-06-05-06.47.38.858094,E168
-,2005-06-05-06.47.38.884735,E168
-,2005-06-05-06.47.38.928757,E168
-,2005-06-05-06.47.38.955063,E168
-,2005-06-05-06.47.38.981852,E168
-,2005-06-05-06.47.39.008265,E168
-,2005-06-05-06.47.39.034784,E168
-,2005-06-05-06.47.39.070326,E168
-,2005-06-05-06.47.39.125705,E168
-,2005-06-05-06.47.39.152358,E168
-,2005-06-05-06.47.39.178834,E168
-,2005-06-05-06.47.39.205603,E168
-,2005-06-05-06.47.39.232038,E168
-,2005-06-05-06.47.39.259489,E168
-,2005-06-05-06.47.39.289325,E168
-,2005-06-05-06.47.39.315495,E168
-,2005-06-05-06.47.39.342308,E168
-,2005-06-05-06.47.39.369375,E168
-,2005-06-05-06.47.39.396484,E168
-,2005-06-05-06.47.39.439359,E168
-,2005-06-05-06.47.39.466659,E168
-,2005-06-05-06.47.39.494426,E168
-,2005-06-05-06.47.39.521183,E168
-,2005-06-05-06.47.39.553868,E168
-,2005-06-05-06.47.39.581238,E168
-,2005-06-05-06.47.39.631904,E168
-,2005-06-05-06.47.39.658905,E168
-,2005-06-05-06.47.39.685843,E168
-,2005-06-05-06.47.39.713010,E168
-,2005-06-05-06.47.39.740307,E168
-,2005-06-05-06.47.39.768776,E168
-,2005-06-05-06.47.39.799635,E168
-,2005-06-05-06.47.39.827379,E168
-,2005-06-05-06.47.39.854849,E5
-,2005-06-05-06.47.39.882414,E168
-,2005-06-05-06.47.39.910567,E168
-,2005-06-05-06.47.39.951905,E168
-,2005-06-05-06.47.39.979591,E168
-,2005-06-05-06.47.40.022959,E168
-,2005-06-05-06.47.40.056917,E168
-,2005-06-05-06.47.40.085057,E168
-,2005-06-05-06.47.40.143521,E168
-,2005-06-05-06.47.40.171335,E168
-,2005-06-05-06.47.40.199026,E168
-,2005-06-05-06.47.40.256122,E168
-,2005-06-05-06.47.40.284867,E168
-,2005-06-05-06.47.40.312641,E168
-,2005-06-05-06.47.40.340423,E168
-,2005-06-05-06.47.40.368310,E168
-,2005-06-05-06.47.40.395802,E168
-,2005-06-05-06.47.40.424095,E168
-,2005-06-05-06.47.40.462845,E168
-,2005-06-05-06.47.40.490242,E168
-,2005-06-05-06.47.40.517945,E168
-,2005-06-05-06.47.40.545845,E168
-,2005-06-05-06.47.40.577312,E168
-,2005-06-05-06.47.40.638243,E168
-,2005-06-05-06.47.40.665436,E168
-,2005-06-05-06.47.40.692659,E168
-,2005-06-05-06.47.40.719792,E168
-,2005-06-05-06.47.40.747714,E168
-,2005-06-05-06.47.40.775754,E168
-,2005-06-05-06.47.40.825774,E168
-,2005-06-05-06.47.40.852766,E168
-,2005-06-05-06.47.40.879769,E168
-,2005-06-05-06.47.40.906709,E168
-,2005-06-05-06.47.40.934031,E168
-,2005-06-05-06.47.40.970785,E168
-,2005-06-05-06.47.40.997759,E5
-,2005-06-05-06.47.41.025604,E168
-,2005-06-05-06.47.41.053386,E168
-,2005-06-05-06.47.41.097970,E168
-,2005-06-05-06.47.41.165087,E168
-,2005-06-05-06.47.41.192905,E168
-,2005-06-05-06.47.41.220735,E168
-,2005-06-05-06.47.41.248378,E168
-,2005-06-05-06.47.41.275633,E168
-,2005-06-05-06.47.41.327499,E168
-,2005-06-05-06.47.41.355253,E168
-,2005-06-05-06.47.41.382732,E168
-,2005-06-05-06.47.41.410822,E168
-,2005-06-05-06.47.41.443438,E168
-,2005-06-05-06.47.41.480669,E168
-,2005-06-05-06.47.41.507845,E168
-,2005-06-05-06.47.41.535217,E168
-,2005-06-05-06.47.41.562317,E168
-,2005-06-05-06.47.41.589155,E168
-,2005-06-05-06.47.41.672663,E168
-,2005-06-05-06.47.41.699505,E168
-,2005-06-05-06.47.41.726590,E168
-,2005-06-05-06.47.41.753620,E168
-,2005-06-05-06.47.41.780641,E168
-,2005-06-05-06.47.41.817196,E168
-,2005-06-05-06.47.41.844039,E168
-,2005-06-05-06.47.41.871027,E168
-,2005-06-05-06.47.41.897986,E168
-,2005-06-05-06.47.41.925105,E168
-,2005-06-05-06.47.41.952500,E168
-,2005-06-05-06.47.41.990522,E168
-,2005-06-05-06.47.42.017978,E168
-,2005-06-05-06.47.42.045530,E168
-,2005-06-05-06.47.42.072546,E168
-,2005-06-05-06.47.42.099472,E168
-,2005-06-05-06.47.42.184567,E168
-,2005-06-05-06.47.42.211474,E168
-,2005-06-05-06.47.42.238512,E168
-,2005-06-05-06.47.42.265415,E168
-,2005-06-05-06.47.42.292769,E168
-,2005-06-05-06.47.42.320407,E168
-,2005-06-05-06.47.42.348308,E168
-,2005-06-05-06.47.42.375752,E168
-,2005-06-05-06.47.42.402733,E168
-,2005-06-05-06.47.42.430224,E168
-,2005-06-05-06.47.42.457350,E168
-,2005-06-05-06.47.42.501253,E168
-,2005-06-05-06.47.42.528245,E168
-,2005-06-05-06.47.42.555263,E168
-,2005-06-05-06.47.42.582891,E168
-,2005-06-05-06.47.42.610265,E168
-,2005-06-05-06.47.42.694604,E168
-,2005-06-05-06.47.42.725154,E168
-,2005-06-05-06.47.42.753849,E168
-,2005-06-05-06.47.42.781273,E168
-,2005-06-05-06.47.42.808553,E168
-,2005-06-05-06.47.42.837138,E168
-,2005-06-05-06.47.42.864564,E168
-,2005-06-05-06.47.42.891720,E168
-,2005-06-05-06.47.42.919177,E168
-,2005-06-05-06.47.42.946223,E168
-,2005-06-05-06.47.42.974123,E168
-,2005-06-05-06.47.43.011077,E168
-,2005-06-05-06.47.43.038071,E168
-,2005-06-05-06.47.43.065231,E168
-,2005-06-05-06.47.43.092612,E168
-,2005-06-05-06.47.43.119482,E168
-,2005-06-05-06.47.43.199497,E168
-,2005-06-05-06.47.43.226593,E168
-,2005-06-05-06.47.43.253478,E168
-,2005-06-05-06.47.43.280566,E168
-,2005-06-05-06.47.43.307472,E168
-,2005-06-05-06.47.43.335924,E168
-,2005-06-05-06.47.43.369685,E168
-,2005-06-05-06.47.43.398036,E168
-,2005-06-05-06.47.43.426985,E168
-,2005-06-05-06.47.43.455027,E168
-,2005-06-05-06.47.43.482785,E168
-,2005-06-05-06.47.43.521872,E168
-,2005-06-05-06.47.43.549226,E168
-,2005-06-05-06.47.43.576732,E168
-,2005-06-05-06.47.43.604264,E168
-,2005-06-05-06.47.43.631752,E168
-,2005-06-05-06.47.43.715785,E168
-,2005-06-05-06.47.43.743300,E168
-,2005-06-05-06.47.43.770867,E168
-,2005-06-05-06.47.43.798047,E168
-,2005-06-05-06.47.43.843660,E168
-,2005-06-05-06.47.43.878816,E168
-,2005-06-05-06.47.43.906092,E168
-,2005-06-05-06.47.43.933478,E168
-,2005-06-05-06.47.43.960409,E168
-,2005-06-05-06.47.43.989631,E168
-,2005-06-05-06.47.44.031622,E168
-,2005-06-05-06.47.44.058853,E168
-,2005-06-05-06.47.44.085700,E168
-,2005-06-05-06.47.44.112764,E168
-,2005-06-05-06.47.44.139757,E168
-,2005-06-05-06.47.44.166886,E168
-,2005-06-05-06.47.44.225036,E168
-,2005-06-05-06.47.44.252665,E168
-,2005-06-05-06.47.44.280240,E168
-,2005-06-05-06.47.44.307684,E168
-,2005-06-05-06.47.44.335164,E168
-,2005-06-05-06.47.44.362821,E168
-,2005-06-05-06.47.44.390179,E168
-,2005-06-05-06.47.44.417534,E168
-,2005-06-05-06.47.44.444977,E168
-,2005-06-05-06.47.44.471955,E168
-,2005-06-05-06.47.44.499125,E168
-,2005-06-05-06.47.44.540678,E168
-,2005-06-05-06.47.44.568105,E168
-,2005-06-05-06.47.44.596063,E168
-,2005-06-05-06.47.44.623611,E168
-,2005-06-05-06.47.44.651103,E168
-,2005-06-05-06.47.44.736655,E168
-,2005-06-05-06.47.44.763963,E168
-,2005-06-05-06.47.44.791515,E168
-,2005-06-05-06.47.44.818974,E168
-,2005-06-05-06.47.44.846179,E168
-,2005-06-05-06.47.44.873398,E168
-,2005-06-05-06.47.44.900124,E168
-,2005-06-05-06.47.44.927657,E168
-,2005-06-05-06.47.44.963161,E168
-,2005-06-05-06.47.44.990105,E168
-,2005-06-05-06.47.45.017302,E168
-,2005-06-05-06.47.45.051609,E168
-,2005-06-05-06.47.45.078523,E168
-,2005-06-05-06.47.45.105523,E168
-,2005-06-05-06.47.45.132595,E168
-,2005-06-05-06.47.45.159561,E168
-,2005-06-05-06.47.45.243700,E168
-,2005-06-05-06.47.45.271523,E168
-,2005-06-05-06.47.45.298521,E168
-,2005-06-05-06.47.45.325551,E168
-,2005-06-05-06.47.45.351645,E168
-,2005-06-05-06.47.45.378788,E168
-,2005-06-05-06.47.45.407932,E168
-,2005-06-05-06.47.45.434094,E168
-,2005-06-05-06.47.45.460249,E168
-,2005-06-05-06.47.45.486804,E168
-,2005-06-05-06.47.45.513137,E168
-,2005-06-05-06.47.45.559334,E168
-,2005-06-05-06.47.45.586187,E168
-,2005-06-05-06.47.45.612371,E168
-,2005-06-05-06.47.45.638606,E168
-,2005-06-05-06.47.45.664501,E168
-,2005-06-05-06.47.45.750480,E168
-,2005-06-05-06.47.45.776885,E168
-,2005-06-05-06.47.45.803180,E168
-,2005-06-05-06.47.45.829374,E168
-,2005-06-05-06.47.45.855742,E168
-,2005-06-05-06.47.45.882361,E168
-,2005-06-05-06.47.45.917746,E168
-,2005-06-05-06.47.45.943745,E168
-,2005-06-05-06.47.45.970005,E168
-,2005-06-05-06.47.45.996220,E168
-,2005-06-05-06.47.46.036250,E168
-,2005-06-05-06.47.46.068408,E168
-,2005-06-05-06.47.46.106327,E168
-,2005-06-05-06.47.46.132909,E168
-,2005-06-05-06.47.46.159509,E168
-,2005-06-05-06.47.46.186132,E168
-,2005-06-05-06.47.46.261617,E168
-,2005-06-05-06.47.46.288320,E168
-,2005-06-05-06.47.46.314762,E168
-,2005-06-05-06.47.46.341423,E168
-,2005-06-05-06.47.46.368276,E168
-,2005-06-05-06.47.46.395112,E168
-,2005-06-05-06.47.46.429540,E168
-,2005-06-05-06.47.46.456243,E168
-,2005-06-05-06.47.46.482855,E168
-,2005-06-05-06.47.46.509745,E168
-,2005-06-05-06.47.46.536516,E168
-,2005-06-05-06.47.46.579408,E168
-,2005-06-05-06.47.46.605956,E168
-,2005-06-05-06.47.46.632548,E168
-,2005-06-05-06.47.46.659867,E168
-,2005-06-05-06.47.46.685509,E168
-,2005-06-05-06.47.46.720315,E168
-,2005-06-05-06.47.46.773353,E168
-,2005-06-05-06.47.46.798833,E168
-,2005-06-05-06.47.46.824096,E168
-,2005-06-05-06.47.46.849513,E168
-,2005-06-05-06.47.46.874919,E168
-,2005-06-05-06.47.46.900240,E168
-,2005-06-05-06.47.46.938405,E168
-,2005-06-05-06.47.46.963653,E168
-,2005-06-05-06.47.46.989418,E168
-,2005-06-05-06.47.47.014783,E168
-,2005-06-05-06.47.47.040087,E168
-,2005-06-05-06.47.47.088635,E168
-,2005-06-05-06.47.47.114180,E168
-,2005-06-05-06.47.47.139418,E168
-,2005-06-05-06.47.47.164608,E168
-,2005-06-05-06.47.47.198073,E168
-,2005-06-05-06.47.47.223358,E168
-,2005-06-05-06.47.47.286449,E168
-,2005-06-05-06.47.47.313552,E168
-,2005-06-05-06.47.47.340565,E168
-,2005-06-05-06.47.47.367568,E168
-,2005-06-05-06.47.47.394513,E168
-,2005-06-05-06.47.47.427809,E168
-,2005-06-05-06.47.47.454972,E168
-,2005-06-05-06.47.47.481938,E168
-,2005-06-05-06.47.47.509158,E168
-,2005-06-05-06.47.47.536797,E168
-,2005-06-05-06.47.47.564538,E168
-,2005-06-05-06.47.47.603562,E168
-,2005-06-05-06.47.47.630586,E168
-,2005-06-05-06.47.47.658130,E168
-,2005-06-05-06.47.47.696814,E168
-,2005-06-05-06.47.47.725008,E168
-,2005-06-05-06.47.47.794427,E168
-,2005-06-05-06.47.47.821495,E168
-,2005-06-05-06.47.47.848816,E168
-,2005-06-05-06.47.47.876517,E168
-,2005-06-05-06.47.47.903796,E168
-,2005-06-05-06.47.47.932162,E168
-,2005-06-05-06.47.47.959719,E168
-,2005-06-05-06.47.47.987156,E168
-,2005-06-05-06.47.48.014695,E168
-,2005-06-05-06.47.48.042168,E168
-,2005-06-05-06.47.48.069912,E168
-,2005-06-05-06.47.48.112156,E168
-,2005-06-05-06.47.48.139663,E168
-,2005-06-05-06.47.48.167158,E168
-,2005-06-05-06.47.48.205160,E168
-,2005-06-05-06.47.48.232743,E168
-,2005-06-05-06.47.48.303405,E168
-,2005-06-05-06.47.48.330661,E168
-,2005-06-05-06.47.48.358119,E168
-,2005-06-05-06.47.48.385600,E168
-,2005-06-05-06.47.48.413124,E168
-,2005-06-05-06.47.48.440815,E168
-,2005-06-05-06.47.48.468184,E168
-,2005-06-05-06.47.48.495594,E168
-,2005-06-05-06.47.48.523096,E168
-,2005-06-05-06.47.48.551166,E168
-,2005-06-05-06.47.48.578972,E168
-,2005-06-05-06.47.48.620515,E168
-,2005-06-05-06.47.48.647442,E168
-,2005-06-05-06.47.48.674554,E168
-,2005-06-05-06.47.48.713478,E168
-,2005-06-05-06.47.48.740516,E168
-,2005-06-05-06.47.48.814610,E168
-,2005-06-05-06.47.48.841902,E168
-,2005-06-05-06.47.48.868944,E168
-,2005-06-05-06.47.48.896309,E168
-,2005-06-05-06.47.48.923353,E168
-,2005-06-05-06.47.48.950607,E168
-,2005-06-05-06.47.48.977821,E168
-,2005-06-05-06.47.49.005273,E168
-,2005-06-05-06.47.49.032283,E168
-,2005-06-05-06.47.49.059373,E168
-,2005-06-05-06.47.49.086479,E168
-,2005-06-05-06.47.49.130340,E168
-,2005-06-05-06.47.49.158018,E168
-,2005-06-05-06.47.49.185735,E168
-,2005-06-05-06.47.49.222669,E168
-,2005-06-05-06.47.49.250119,E168
-,2005-06-05-06.47.49.326185,E168
-,2005-06-05-06.47.49.353626,E168
-,2005-06-05-06.47.49.381075,E168
-,2005-06-05-06.47.49.408557,E168
-,2005-06-05-06.47.49.436023,E168
-,2005-06-05-06.47.49.465055,E168
-,2005-06-05-06.47.49.492589,E168
-,2005-06-05-06.47.49.520106,E168
